image_filename,timestamp,pm2.5,pm10,location
170642.JPG,2019-07-24 17:09:05,12.6,20.5,location5
170642.JPG,2019-07-24 17:09:06,19.8,34.2,location7
170642.JPG,2019-07-24 17:09:06,12.3,27.1,location8
170642.JPG,2019-07-24 17:09:06,12.6,20.6,location5
170642.JPG,2019-07-24 17:09:07,20.0,33.7,location7
170642.JPG,2019-07-24 17:09:07,12.4,27.1,location8
170642.JPG,2019-07-24 17:09:07,12.4,20.5,location5
170642.JPG,2019-07-24 17:09:08,20.3,33.6,location7
170642.JPG,2019-07-24 17:09:08,12.7,28.1,location8
170642.JPG,2019-07-24 17:09:08,12.2,20.2,location5
170642.JPG,2019-07-24 17:09:09,12.9,29.4,location8
170642.JPG,2019-07-24 17:09:09,12.4,20.2,location5
170642.JPG,2019-07-24 17:09:09,20.5,33.2,location7
170642.JPG,2019-07-24 17:09:10,12.8,29.8,location8
170642.JPG,2019-07-24 17:09:10,20.8,31.8,location7
170642.JPG,2019-07-24 17:09:10,12.4,19.8,location5
170642.JPG,2019-07-24 17:09:11,12.9,30.1,location8
170642.JPG,2019-07-24 17:09:11,12.3,19.9,location5
170642.JPG,2019-07-24 17:09:11,21.1,32.6,location7
170642.JPG,2019-07-24 17:09:12,12.9,30.5,location8
170642.JPG,2019-07-24 17:09:12,21.2,32.6,location7
170642.JPG,2019-07-24 17:09:12,12.3,19.6,location5
170642.JPG,2019-07-24 17:09:13,21.4,32.7,location7
170642.JPG,2019-07-24 17:09:13,12.3,19.9,location5
170642.JPG,2019-07-24 17:09:13,13.0,30.6,location8
170642.JPG,2019-07-24 17:09:14,12.2,21.1,location5
170642.JPG,2019-07-24 17:09:14,13.0,30.1,location8
170642.JPG,2019-07-24 17:09:14,21.5,32.0,location7
170642.JPG,2019-07-24 17:09:15,21.4,32.4,location7
170642.JPG,2019-07-24 17:09:15,13.1,30.3,location8
170642.JPG,2019-07-24 17:09:15,12.2,19.4,location5
170642.JPG,2019-07-24 17:09:16,13.0,30.2,location8
170642.JPG,2019-07-24 17:09:16,21.6,31.6,location7
170642.JPG,2019-07-24 17:09:16,12.2,19.8,location5
170642.JPG,2019-07-24 17:09:17,12.2,20.2,location5
170642.JPG,2019-07-24 17:09:17,13.1,30.9,location8
170642.JPG,2019-07-24 17:09:17,21.3,30.6,location7
170642.JPG,2019-07-24 17:09:18,12.3,21.4,location5
170642.JPG,2019-07-24 17:09:18,21.5,31.6,location7
170642.JPG,2019-07-24 17:09:18,13.1,30.7,location8
170642.JPG,2019-07-24 17:09:19,21.4,31.5,location7
170642.JPG,2019-07-24 17:09:19,12.2,21.4,location5
170642.JPG,2019-07-24 17:09:19,13.1,30.5,location8
170642.JPG,2019-07-24 17:09:20,13.2,34.0,location8
170642.JPG,2019-07-24 17:09:20,12.2,21.5,location5
170642.JPG,2019-07-24 17:09:20,21.3,28.4,location7
170642.JPG,2019-07-24 17:09:21,12.1,21.8,location5
170642.JPG,2019-07-24 17:09:21,21.2,26.9,location7
170642.JPG,2019-07-24 17:09:21,13.2,34.9,location8
170642.JPG,2019-07-24 17:09:22,12.1,21.7,location5
170642.JPG,2019-07-24 17:09:22,13.2,34.9,location8
170642.JPG,2019-07-24 17:09:22,21.3,26.9,location7
170642.JPG,2019-07-24 17:09:23,21.4,27.8,location7
170642.JPG,2019-07-24 17:09:23,13.2,34.8,location8
170642.JPG,2019-07-24 17:09:23,12.1,21.2,location5
170642.JPG,2019-07-24 17:09:24,21.2,27.9,location7
170642.JPG,2019-07-24 17:09:24,13.4,34.3,location8
170642.JPG,2019-07-24 17:09:24,12.2,21.3,location5
170642.JPG,2019-07-24 17:09:25,13.4,33.9,location8
170642.JPG,2019-07-24 17:09:25,12.1,21.2,location5
170642.JPG,2019-07-24 17:09:25,21.1,27.4,location7
170642.JPG,2019-07-24 17:09:26,13.3,33.3,location8
170642.JPG,2019-07-24 17:09:26,21.1,27.5,location7
170642.JPG,2019-07-24 17:09:26,12.1,21.3,location5
170642.JPG,2019-07-24 17:09:27,12.2,21.4,location5
170642.JPG,2019-07-24 17:09:27,20.9,27.0,location7
170642.JPG,2019-07-24 17:09:27,13.3,33.1,location8
170642.JPG,2019-07-24 17:09:28,12.1,22.2,location5
170642.JPG,2019-07-24 17:09:28,13.4,33.7,location8
170642.JPG,2019-07-24 17:09:28,20.9,26.4,location7
170642.JPG,2019-07-24 17:09:29,12.0,22.6,location5
170642.JPG,2019-07-24 17:09:29,13.4,33.2,location8
170642.JPG,2019-07-24 17:09:29,20.8,26.7,location7
170642.JPG,2019-07-24 17:09:30,12.0,22.5,location5
170642.JPG,2019-07-24 17:09:30,20.7,26.6,location7
170642.JPG,2019-07-24 17:09:30,13.4,33.1,location8
170642.JPG,2019-07-24 17:09:31,12.0,22.3,location5
170642.JPG,2019-07-24 17:09:31,13.4,33.2,location8
170642.JPG,2019-07-24 17:09:31,20.4,26.6,location7
170642.JPG,2019-07-24 17:09:32,13.3,32.5,location8
170642.JPG,2019-07-24 17:09:32,20.2,26.2,location7
170642.JPG,2019-07-24 17:09:32,12.0,22.3,location5
170642.JPG,2019-07-24 17:09:33,19.9,25.8,location7
170642.JPG,2019-07-24 17:09:33,12.1,23.4,location5
170642.JPG,2019-07-24 17:09:33,13.4,33.3,location8
170642.JPG,2019-07-24 17:09:34,12.0,24.6,location5
170642.JPG,2019-07-24 17:09:34,13.5,34.7,location8
170642.JPG,2019-07-24 17:09:34,19.8,25.9,location7
170642.JPG,2019-07-24 17:09:35,11.9,24.7,location5
170642.JPG,2019-07-24 17:09:35,19.7,25.9,location7
170642.JPG,2019-07-24 17:09:35,13.5,34.7,location8
170642.JPG,2019-07-24 17:09:36,20.1,26.3,location7
170642.JPG,2019-07-24 17:09:36,12.0,24.6,location5
170642.JPG,2019-07-24 17:09:36,13.5,35.2,location8
170642.JPG,2019-07-24 17:09:37,12.1,24.8,location5
170642.JPG,2019-07-24 17:09:37,13.4,34.9,location8
170642.JPG,2019-07-24 17:09:37,20.1,26.6,location7
170642.JPG,2019-07-24 17:09:38,20.1,26.9,location7
170642.JPG,2019-07-24 17:09:38,12.0,24.9,location5
170642.JPG,2019-07-24 17:09:38,13.4,34.0,location8
170642.JPG,2019-07-24 17:09:39,12.1,25.1,location5
170642.JPG,2019-07-24 17:09:39,20.2,27.4,location7
170642.JPG,2019-07-24 17:09:39,13.3,32.7,location8
170642.JPG,2019-07-24 17:09:40,13.3,32.3,location8
170642.JPG,2019-07-24 17:09:40,20.1,27.4,location7
170642.JPG,2019-07-24 17:09:40,11.9,25.5,location5
170642.JPG,2019-07-24 17:09:41,12.1,25.5,location5
170642.JPG,2019-07-24 17:09:41,13.2,31.1,location8
170642.JPG,2019-07-24 17:09:41,20.2,27.7,location7
170642.JPG,2019-07-24 17:09:42,12.1,25.8,location5
170642.JPG,2019-07-24 17:09:42,13.1,30.7,location8
170642.JPG,2019-07-24 17:09:42,20.5,28.2,location7
170642.JPG,2019-07-24 17:09:43,12.2,25.7,location5
170642.JPG,2019-07-24 17:09:43,13.1,30.6,location8
170642.JPG,2019-07-24 17:09:43,20.5,28.7,location7
170642.JPG,2019-07-24 17:09:44,13.0,29.9,location8
170642.JPG,2019-07-24 17:09:44,20.7,28.7,location7
170642.JPG,2019-07-24 17:09:44,12.3,24.5,location5
170642.JPG,2019-07-24 17:09:45,12.4,25.1,location5
170642.JPG,2019-07-24 17:09:45,20.7,28.1,location7
170642.JPG,2019-07-24 17:09:45,13.0,30.4,location8
170642.JPG,2019-07-24 17:09:46,20.6,27.9,location7
170642.JPG,2019-07-24 17:09:46,12.3,24.3,location5
170642.JPG,2019-07-24 17:09:46,13.2,31.1,location8
170642.JPG,2019-07-24 17:09:47,12.3,23.8,location5
170642.JPG,2019-07-24 17:09:47,20.7,27.7,location7
170642.JPG,2019-07-24 17:09:47,13.3,33.2,location8
170642.JPG,2019-07-24 17:09:48,20.8,26.9,location7
170642.JPG,2019-07-24 17:09:48,13.3,33.3,location8
170642.JPG,2019-07-24 17:09:48,12.3,23.0,location5
170642.JPG,2019-07-24 17:09:49,21.2,27.3,location7
170642.JPG,2019-07-24 17:09:49,12.2,22.5,location5
170642.JPG,2019-07-24 17:09:49,13.4,33.3,location8
170642.JPG,2019-07-24 17:09:50,21.4,27.4,location7
170642.JPG,2019-07-24 17:09:50,12.2,22.4,location5
170642.JPG,2019-07-24 17:09:50,13.3,30.4,location8
170642.JPG,2019-07-24 17:09:51,13.3,29.7,location8
170642.JPG,2019-07-24 17:09:51,12.2,21.8,location5
170642.JPG,2019-07-24 17:09:51,21.4,27.0,location7
170642.JPG,2019-07-24 17:09:52,12.2,21.9,location5
170642.JPG,2019-07-24 17:09:52,13.3,29.0,location8
170642.JPG,2019-07-24 17:09:52,21.4,27.8,location7
170642.JPG,2019-07-24 17:09:53,13.3,29.0,location8
170642.JPG,2019-07-24 17:09:53,21.2,26.8,location7
170642.JPG,2019-07-24 17:09:53,12.2,23.6,location5
170642.JPG,2019-07-24 17:09:54,13.1,29.3,location8
170642.JPG,2019-07-24 17:09:54,21.4,26.6,location7
170642.JPG,2019-07-24 17:09:54,12.2,23.6,location5
170642.JPG,2019-07-24 17:09:55,13.0,29.2,location8
170642.JPG,2019-07-24 17:09:55,21.3,26.6,location7
170642.JPG,2019-07-24 17:09:55,12.2,24.4,location5
170642.JPG,2019-07-24 17:09:56,13.2,29.7,location8
170642.JPG,2019-07-24 17:09:56,21.2,26.5,location7
170642.JPG,2019-07-24 17:09:56,12.2,24.5,location5
170642.JPG,2019-07-24 17:09:57,12.1,24.1,location5
170642.JPG,2019-07-24 17:09:57,21.2,27.0,location7
170642.JPG,2019-07-24 17:09:57,13.1,30.6,location8
170642.JPG,2019-07-24 17:09:58,13.1,30.5,location8
170642.JPG,2019-07-24 17:09:58,12.0,25.0,location5
170642.JPG,2019-07-24 17:09:58,21.3,27.3,location7
170642.JPG,2019-07-24 17:09:59,21.2,27.0,location7
170642.JPG,2019-07-24 17:09:59,13.2,31.7,location8
170642.JPG,2019-07-24 17:09:59,12.0,24.3,location5
170642.JPG,2019-07-24 17:10:00,13.1,32.1,location8
170642.JPG,2019-07-24 17:10:00,21.2,28.1,location7
170642.JPG,2019-07-24 17:10:00,12.0,24.2,location5
170642.JPG,2019-07-24 17:10:01,21.2,27.3,location7
170642.JPG,2019-07-24 17:10:01,13.2,31.7,location8
170642.JPG,2019-07-24 17:10:01,12.1,24.4,location5
170642.JPG,2019-07-24 17:10:02,12.0,25.3,location5
170642.JPG,2019-07-24 17:10:02,13.2,31.2,location8
170642.JPG,2019-07-24 17:10:02,21.4,28.3,location7
170642.JPG,2019-07-24 17:10:03,12.0,24.2,location5
170642.JPG,2019-07-24 17:10:03,13.1,31.9,location8
170642.JPG,2019-07-24 17:10:03,21.4,28.6,location7
170642.JPG,2019-07-24 17:10:04,13.1,30.1,location8
170642.JPG,2019-07-24 17:10:04,21.6,28.8,location7
170642.JPG,2019-07-24 17:10:04,12.0,23.7,location5
170642.JPG,2019-07-24 17:10:05,13.2,31.0,location8
170642.JPG,2019-07-24 17:10:05,11.9,24.8,location5
170642.JPG,2019-07-24 17:10:05,21.7,30.3,location7
170642.JPG,2019-07-24 17:10:06,21.5,31.3,location7
170642.JPG,2019-07-24 17:10:06,11.9,24.9,location5
170642.JPG,2019-07-24 17:10:06,13.1,30.7,location8
170642.JPG,2019-07-24 17:10:07,13.2,30.7,location8
170642.JPG,2019-07-24 17:10:07,21.7,32.9,location7
170642.JPG,2019-07-24 17:10:07,11.9,24.5,location5
170642.JPG,2019-07-24 17:10:08,13.1,31.7,location8
170642.JPG,2019-07-24 17:10:08,12.1,25.0,location5
170642.JPG,2019-07-24 17:10:08,21.7,33.4,location7
170642.JPG,2019-07-24 17:10:09,21.8,33.1,location7
170642.JPG,2019-07-24 17:10:09,13.1,31.8,location8
170642.JPG,2019-07-24 17:10:09,12.0,25.1,location5
170642.JPG,2019-07-24 17:10:10,13.2,32.3,location8
170642.JPG,2019-07-24 17:10:10,12.1,25.5,location5
170642.JPG,2019-07-24 17:10:10,21.8,33.4,location7
170642.JPG,2019-07-24 17:10:11,12.0,26.5,location5
170642.JPG,2019-07-24 17:10:11,13.2,32.9,location8
170642.JPG,2019-07-24 17:10:11,22.1,34.2,location7
170642.JPG,2019-07-24 17:10:12,13.3,33.0,location8
170642.JPG,2019-07-24 17:10:12,22.2,35.0,location7
170642.JPG,2019-07-24 17:10:12,12.0,26.4,location5
170642.JPG,2019-07-24 17:10:13,22.4,34.9,location7
170642.JPG,2019-07-24 17:10:13,12.0,27.2,location5
170642.JPG,2019-07-24 17:10:13,13.2,32.3,location8
170642.JPG,2019-07-24 17:10:14,13.3,31.6,location8
170642.JPG,2019-07-24 17:10:14,12.0,27.3,location5
170642.JPG,2019-07-24 17:10:14,22.6,35.6,location7
170642.JPG,2019-07-24 17:10:15,11.9,26.8,location5
170642.JPG,2019-07-24 17:10:15,13.3,31.0,location8
170642.JPG,2019-07-24 17:10:15,22.9,36.0,location7
170642.JPG,2019-07-24 17:10:16,23.1,36.4,location7
170642.JPG,2019-07-24 17:10:16,13.1,30.4,location8
170642.JPG,2019-07-24 17:10:16,12.0,27.3,location5
170642.JPG,2019-07-24 17:10:17,12.0,27.2,location5
170642.JPG,2019-07-24 17:10:17,12.8,27.0,location8
170642.JPG,2019-07-24 17:10:17,23.4,36.5,location7
170642.JPG,2019-07-24 17:10:18,12.0,27.8,location5
170642.JPG,2019-07-24 17:10:18,23.7,37.3,location7
170642.JPG,2019-07-24 17:10:18,12.8,26.9,location8
170642.JPG,2019-07-24 17:10:19,12.7,27.3,location8
170642.JPG,2019-07-24 17:10:19,12.1,27.9,location5
170642.JPG,2019-07-24 17:10:19,23.5,37.0,location7
170642.JPG,2019-07-24 17:10:20,12.7,26.7,location8
170642.JPG,2019-07-24 17:10:20,12.1,28.0,location5
170642.JPG,2019-07-24 17:10:20,23.7,37.2,location7
170642.JPG,2019-07-24 17:10:21,23.8,37.5,location7
170642.JPG,2019-07-24 17:10:21,12.2,28.5,location5
170642.JPG,2019-07-24 17:10:21,12.7,27.2,location8
170642.JPG,2019-07-24 17:10:22,23.8,36.7,location7
170642.JPG,2019-07-24 17:10:22,12.2,28.7,location5
170642.JPG,2019-07-24 17:10:22,12.7,27.3,location8
170642.JPG,2019-07-24 17:10:23,12.3,29.1,location5
170642.JPG,2019-07-24 17:10:23,12.7,27.4,location8
170642.JPG,2019-07-24 17:10:23,24.0,36.9,location7
170642.JPG,2019-07-24 17:10:24,12.7,27.5,location8
170642.JPG,2019-07-24 17:10:24,23.7,36.6,location7
170642.JPG,2019-07-24 17:10:24,12.3,29.4,location5
170642.JPG,2019-07-24 17:10:25,12.9,27.8,location8
170642.JPG,2019-07-24 17:10:25,12.4,29.9,location5
170642.JPG,2019-07-24 17:10:25,23.5,38.6,location7
170642.JPG,2019-07-24 17:10:26,12.6,30.9,location5
170642.JPG,2019-07-24 17:10:26,23.3,38.3,location7
170642.JPG,2019-07-24 17:10:26,12.8,26.6,location8
170642.JPG,2019-07-24 17:10:27,12.8,25.9,location8
170642.JPG,2019-07-24 17:10:27,12.7,31.1,location5
170642.JPG,2019-07-24 17:10:27,23.1,37.9,location7
170642.JPG,2019-07-24 17:10:28,22.8,37.4,location7
170642.JPG,2019-07-24 17:10:28,12.7,25.7,location8
170642.JPG,2019-07-24 17:10:28,12.8,29.3,location5
170642.JPG,2019-07-24 17:10:29,22.6,37.4,location7
170642.JPG,2019-07-24 17:10:29,12.8,29.9,location5
170642.JPG,2019-07-24 17:10:29,12.7,25.2,location8
170642.JPG,2019-07-24 17:10:30,12.9,30.8,location5
170642.JPG,2019-07-24 17:10:30,12.7,25.2,location8
170642.JPG,2019-07-24 17:10:30,22.7,36.3,location7
170642.JPG,2019-07-24 17:10:31,12.8,25.4,location8
170642.JPG,2019-07-24 17:10:31,12.9,30.8,location5
170642.JPG,2019-07-24 17:10:31,22.8,36.6,location7
170642.JPG,2019-07-24 17:10:32,12.9,30.0,location5
170642.JPG,2019-07-24 17:10:32,22.7,35.9,location7
170642.JPG,2019-07-24 17:10:32,12.8,25.3,location8
170642.JPG,2019-07-24 17:10:33,22.5,35.8,location7
170642.JPG,2019-07-24 17:10:33,13.0,30.6,location5
170642.JPG,2019-07-24 17:10:33,12.9,25.0,location8
170642.JPG,2019-07-24 17:10:34,13.1,25.8,location8
170642.JPG,2019-07-24 17:10:34,13.0,31.9,location5
170642.JPG,2019-07-24 17:10:34,22.4,35.6,location7
170642.JPG,2019-07-24 17:10:35,22.3,34.5,location7
170642.JPG,2019-07-24 17:10:35,13.1,30.3,location5
170642.JPG,2019-07-24 17:10:35,13.0,25.2,location8
170642.JPG,2019-07-24 17:10:36,22.2,33.2,location7
170642.JPG,2019-07-24 17:10:36,13.1,30.7,location5
170642.JPG,2019-07-24 17:10:36,13.2,27.3,location8
170642.JPG,2019-07-24 17:10:37,13.1,31.2,location5
170642.JPG,2019-07-24 17:10:37,22.1,31.7,location7
170642.JPG,2019-07-24 17:10:37,13.3,27.4,location8
170642.JPG,2019-07-24 17:10:38,13.3,26.8,location8
170642.JPG,2019-07-24 17:10:38,22.3,31.6,location7
170642.JPG,2019-07-24 17:10:38,13.0,32.0,location5
170642.JPG,2019-07-24 17:10:39,22.3,31.5,location7
170642.JPG,2019-07-24 17:10:39,13.3,26.5,location8
170642.JPG,2019-07-24 17:10:39,13.2,32.1,location5
170642.JPG,2019-07-24 17:10:40,13.2,32.3,location5
170642.JPG,2019-07-24 17:10:40,13.4,26.8,location8
170642.JPG,2019-07-24 17:10:40,22.3,31.3,location7
170642.JPG,2019-07-24 17:10:41,22.1,29.9,location7
170642.JPG,2019-07-24 17:10:41,13.3,26.8,location8
170642.JPG,2019-07-24 17:10:41,13.2,31.3,location5
170642.JPG,2019-07-24 17:10:42,13.4,27.6,location8
170642.JPG,2019-07-24 17:10:42,13.1,31.3,location5
170642.JPG,2019-07-24 17:10:42,21.8,28.8,location7
170642.JPG,2019-07-24 17:10:43,13.0,30.1,location5
170642.JPG,2019-07-24 17:10:43,13.5,27.2,location8
170642.JPG,2019-07-24 17:10:43,21.7,29.0,location7
170642.JPG,2019-07-24 17:10:44,21.4,27.9,location7
170642.JPG,2019-07-24 17:10:44,13.0,30.2,location5
170642.JPG,2019-07-24 17:10:44,13.4,27.2,location8
170642.JPG,2019-07-24 17:10:45,13.4,27.0,location8
170642.JPG,2019-07-24 17:10:45,13.0,30.6,location5
170642.JPG,2019-07-24 17:10:45,21.2,28.0,location7
170642.JPG,2019-07-24 17:10:46,13.1,31.2,location5
170642.JPG,2019-07-24 17:10:46,13.5,28.5,location8
170642.JPG,2019-07-24 17:10:46,21.2,28.0,location7
170642.JPG,2019-07-24 17:10:47,21.0,28.0,location7
170642.JPG,2019-07-24 17:10:47,13.3,31.8,location5
170642.JPG,2019-07-24 17:10:47,13.5,30.5,location8
170642.JPG,2019-07-24 17:10:48,13.5,30.6,location8
170642.JPG,2019-07-24 17:10:48,13.4,31.5,location5
170642.JPG,2019-07-24 17:10:48,20.8,27.4,location7
170642.JPG,2019-07-24 17:10:49,13.4,32.7,location5
170642.JPG,2019-07-24 17:10:49,13.6,30.6,location8
170642.JPG,2019-07-24 17:10:49,20.9,27.7,location7
170642.JPG,2019-07-24 17:10:50,20.7,27.4,location7
170642.JPG,2019-07-24 17:10:50,13.6,33.8,location5
170642.JPG,2019-07-24 17:10:50,13.7,31.2,location8
170642.JPG,2019-07-24 17:10:51,20.6,27.6,location7
170642.JPG,2019-07-24 17:10:51,13.5,33.4,location5
170642.JPG,2019-07-24 17:10:51,13.7,30.9,location8
170642.JPG,2019-07-24 17:10:52,13.8,31.0,location8
170642.JPG,2019-07-24 17:10:52,20.3,27.9,location7
170642.JPG,2019-07-24 17:10:52,13.6,33.2,location5
170642.JPG,2019-07-24 17:10:53,20.3,27.8,location7
170642.JPG,2019-07-24 17:10:53,13.7,31.2,location8
170642.JPG,2019-07-24 17:10:53,13.5,31.0,location5
170642.JPG,2019-07-24 17:10:54,13.4,30.9,location5
170642.JPG,2019-07-24 17:10:54,13.6,30.5,location8
170642.JPG,2019-07-24 17:10:54,20.6,28.1,location7
170642.JPG,2019-07-24 17:10:55,13.3,30.7,location5
170642.JPG,2019-07-24 17:10:55,21.0,26.3,location7
170642.JPG,2019-07-24 17:10:55,13.7,31.2,location8
170642.JPG,2019-07-24 17:10:56,21.3,27.1,location7
170642.JPG,2019-07-24 17:10:56,13.3,29.9,location5
170642.JPG,2019-07-24 17:10:56,13.8,31.3,location8
170642.JPG,2019-07-24 17:10:57,13.7,31.0,location8
170642.JPG,2019-07-24 17:10:57,13.3,29.7,location5
170642.JPG,2019-07-24 17:10:57,21.9,28.0,location7
170642.JPG,2019-07-24 17:10:58,13.2,30.0,location5
170642.JPG,2019-07-24 17:10:58,22.1,28.0,location7
170642.JPG,2019-07-24 17:10:58,13.7,31.4,location8
170642.JPG,2019-07-24 17:10:59,22.4,28.0,location7
170642.JPG,2019-07-24 17:10:59,13.8,31.6,location8
170642.JPG,2019-07-24 17:10:59,13.2,30.0,location5
170642.JPG,2019-07-24 17:11:00,22.4,28.2,location7
170642.JPG,2019-07-24 17:11:00,13.8,31.4,location8
170642.JPG,2019-07-24 17:11:00,13.1,29.2,location5
170642.JPG,2019-07-24 17:11:01,22.4,27.9,location7
170642.JPG,2019-07-24 17:11:01,13.7,31.1,location8
170642.JPG,2019-07-24 17:11:01,13.1,31.5,location5
170642.JPG,2019-07-24 17:11:02,13.7,31.3,location8
170642.JPG,2019-07-24 17:11:02,22.4,28.3,location7
170642.JPG,2019-07-24 17:11:02,13.1,33.1,location5
170642.JPG,2019-07-24 17:11:03,13.6,30.0,location8
170642.JPG,2019-07-24 17:11:03,13.1,32.8,location5
170642.JPG,2019-07-24 17:11:03,22.5,28.3,location7
170642.JPG,2019-07-24 17:11:04,22.5,28.4,location7
170642.JPG,2019-07-24 17:11:04,13.0,31.5,location5
170642.JPG,2019-07-24 17:11:04,13.5,29.3,location8
170642.JPG,2019-07-24 17:11:05,13.5,29.3,location8
170642.JPG,2019-07-24 17:11:05,13.0,31.6,location5
170642.JPG,2019-07-24 17:11:05,22.3,27.9,location7
170642.JPG,2019-07-24 17:11:06,13.1,31.2,location5
170642.JPG,2019-07-24 17:11:06,22.3,27.9,location7
170642.JPG,2019-07-24 17:11:06,13.3,27.3,location8
170642.JPG,2019-07-24 17:11:07,13.1,26.9,location8
170642.JPG,2019-07-24 17:11:07,22.1,27.4,location7
170642.JPG,2019-07-24 17:11:07,13.2,31.6,location5
170642.JPG,2019-07-24 17:11:08,13.0,30.6,location5
170642.JPG,2019-07-24 17:11:08,13.1,26.2,location8
170642.JPG,2019-07-24 17:11:08,21.8,26.8,location7
170642.JPG,2019-07-24 17:11:09,12.8,29.9,location5
170642.JPG,2019-07-24 17:11:09,13.2,26.7,location8
170642.JPG,2019-07-24 17:11:09,21.9,27.5,location7
170642.JPG,2019-07-24 17:11:10,12.8,29.3,location5
170642.JPG,2019-07-24 17:11:10,13.1,26.5,location8
170642.JPG,2019-07-24 17:11:10,21.9,27.4,location7
170642.JPG,2019-07-24 17:11:11,13.1,26.0,location8
170642.JPG,2019-07-24 17:11:11,21.9,27.5,location7
170642.JPG,2019-07-24 17:11:11,12.9,30.1,location5
170642.JPG,2019-07-24 17:11:12,22.0,27.4,location7
170642.JPG,2019-07-24 17:11:12,13.0,25.1,location8
170642.JPG,2019-07-24 17:11:12,12.8,30.2,location5
170642.JPG,2019-07-24 17:11:13,22.2,27.5,location7
170642.JPG,2019-07-24 17:11:13,12.9,25.5,location8
170642.JPG,2019-07-24 17:11:13,12.9,30.6,location5
170642.JPG,2019-07-24 17:11:14,22.5,28.1,location7
170642.JPG,2019-07-24 17:11:14,12.9,30.4,location5
170642.JPG,2019-07-24 17:11:14,13.0,25.9,location8
170642.JPG,2019-07-24 17:11:15,12.7,29.5,location5
170642.JPG,2019-07-24 17:11:15,13.0,25.9,location8
170642.JPG,2019-07-24 17:11:15,22.7,28.1,location7
170642.JPG,2019-07-24 17:11:16,22.8,28.2,location7
170642.JPG,2019-07-24 17:11:16,13.0,24.4,location8
170642.JPG,2019-07-24 17:11:16,12.6,28.6,location5
170642.JPG,2019-07-24 17:11:17,12.9,22.6,location8
170642.JPG,2019-07-24 17:11:17,12.6,28.9,location5
170642.JPG,2019-07-24 17:11:17,23.1,29.0,location7
170642.JPG,2019-07-24 17:11:18,12.8,22.5,location8
170642.JPG,2019-07-24 17:11:18,23.0,28.9,location7
170642.JPG,2019-07-24 17:11:18,12.5,28.3,location5
170642.JPG,2019-07-24 17:11:19,22.9,28.9,location7
170642.JPG,2019-07-24 17:11:19,12.6,22.0,location8
170642.JPG,2019-07-24 17:11:19,12.5,27.2,location5
170642.JPG,2019-07-24 17:11:20,23.1,28.9,location7
170642.JPG,2019-07-24 17:11:20,12.4,26.4,location5
170642.JPG,2019-07-24 17:11:20,12.6,21.8,location8
170642.JPG,2019-07-24 17:11:21,23.2,28.7,location7
170642.JPG,2019-07-24 17:11:21,12.6,22.7,location8
170642.JPG,2019-07-24 17:11:21,12.5,26.9,location5
170642.JPG,2019-07-24 17:11:22,23.4,28.2,location7
170642.JPG,2019-07-24 17:11:22,12.5,23.2,location8
170642.JPG,2019-07-24 17:11:22,12.6,27.0,location5
170642.JPG,2019-07-24 17:11:23,12.5,23.0,location8
170642.JPG,2019-07-24 17:11:23,12.6,27.3,location5
170642.JPG,2019-07-24 17:11:23,23.7,28.6,location7
170642.JPG,2019-07-24 17:11:24,23.6,28.9,location7
170642.JPG,2019-07-24 17:11:24,12.6,23.7,location8
170642.JPG,2019-07-24 17:11:24,12.6,26.2,location5
170642.JPG,2019-07-24 17:11:25,12.6,25.0,location5
170642.JPG,2019-07-24 17:11:25,12.3,22.7,location8
170642.JPG,2019-07-24 17:11:25,23.5,28.8,location7
170642.JPG,2019-07-24 17:11:26,12.3,22.4,location8
170642.JPG,2019-07-24 17:11:26,23.5,28.5,location7
170642.JPG,2019-07-24 17:11:26,12.4,25.5,location5
170642.JPG,2019-07-24 17:11:27,23.1,27.7,location7
170642.JPG,2019-07-24 17:11:27,12.2,22.3,location8
170642.JPG,2019-07-24 17:11:27,12.5,25.6,location5
170642.JPG,2019-07-24 17:11:28,23.2,28.0,location7
170642.JPG,2019-07-24 17:11:28,12.6,26.5,location5
170642.JPG,2019-07-24 17:11:28,12.1,21.6,location8
170642.JPG,2019-07-24 17:11:29,12.1,21.2,location8
170642.JPG,2019-07-24 17:11:29,12.5,25.5,location5
170642.JPG,2019-07-24 17:11:29,23.3,28.0,location7
170642.JPG,2019-07-24 17:11:30,12.2,21.8,location8
170642.JPG,2019-07-24 17:11:30,23.3,27.8,location7
170642.JPG,2019-07-24 17:11:30,12.5,25.7,location5
170642.JPG,2019-07-24 17:11:31,12.5,23.5,location5
170642.JPG,2019-07-24 17:11:31,12.1,22.1,location8
170642.JPG,2019-07-24 17:11:31,23.3,27.9,location7
170642.JPG,2019-07-24 17:11:32,12.5,21.7,location5
170642.JPG,2019-07-24 17:11:32,23.5,28.0,location7
170642.JPG,2019-07-24 17:11:32,12.0,22.3,location8
170642.JPG,2019-07-24 17:11:33,23.6,28.0,location7
170642.JPG,2019-07-24 17:11:33,12.0,22.8,location8
170642.JPG,2019-07-24 17:11:33,12.5,21.7,location5
170642.JPG,2019-07-24 17:11:34,12.5,20.8,location5
170642.JPG,2019-07-24 17:11:34,11.9,23.6,location8
170642.JPG,2019-07-24 17:11:34,23.5,27.8,location7
170642.JPG,2019-07-24 17:11:35,12.6,21.9,location5
170642.JPG,2019-07-24 17:11:35,11.9,24.2,location8
