day,image_filename,patch_idx,augmentations,npy_path,patch_x,patch_y,patch_center_x,patch_center_y
7_24_data,162802.JPG,581,brightness,7_24_data\patch\162802_p581_brightness.npy,3328,1920,3456,2048
7_24_data,162802.JPG,582,brightness_contrast,7_24_data\patch\162802_p582_brightness_contrast.npy,3456,1920,3584,2048
7_24_data,162802.JPG,582,rotate_brightness_contrast_hflip,7_24_data\patch\162802_p582_rotate_brightness_contrast_hflip.npy,3456,1920,3584,2048
7_24_data,162802.JPG,583,brightness_contrast,7_24_data\patch\162802_p583_brightness_contrast.npy,3584,1920,3712,2048
7_24_data,162802.JPG,583,brightness_contrast_hflip,7_24_data\patch\162802_p583_brightness_contrast_hflip.npy,3584,1920,3712,2048
7_24_data,162802.JPG,584,rotate_hflip,7_24_data\patch\162802_p584_rotate_hflip.npy,3712,1920,3840,2048
7_24_data,162802.JPG,584,rotate,7_24_data\patch\162802_p584_rotate.npy,3712,1920,3840,2048
7_24_data,162802.JPG,585,brightness_contrast_hflip,7_24_data\patch\162802_p585_brightness_contrast_hflip.npy,3840,1920,3968,2048
7_24_data,162802.JPG,585,rotate,7_24_data\patch\162802_p585_rotate.npy,3840,1920,3968,2048
7_24_data,162802.JPG,586,brightness_contrast_hflip,7_24_data\patch\162802_p586_brightness_contrast_hflip.npy,3968,1920,4096,2048
7_24_data,162802.JPG,586,contrast_hflip,7_24_data\patch\162802_p586_contrast_hflip.npy,3968,1920,4096,2048
7_24_data,162802.JPG,587,rotate_contrast,7_24_data\patch\162802_p587_rotate_contrast.npy,4096,1920,4224,2048
7_24_data,162802.JPG,587,brightness,7_24_data\patch\162802_p587_brightness.npy,4096,1920,4224,2048
7_24_data,162802.JPG,588,rotate_contrast_hflip,7_24_data\patch\162802_p588_rotate_contrast_hflip.npy,4224,1920,4352,2048
7_24_data,162802.JPG,588,rotate_brightness_contrast,7_24_data\patch\162802_p588_rotate_brightness_contrast.npy,4224,1920,4352,2048
7_24_data,162802.JPG,589,rotate_brightness_hflip,7_24_data\patch\162802_p589_rotate_brightness_hflip.npy,4352,1920,4480,2048
7_24_data,162802.JPG,589,rotate_hflip,7_24_data\patch\162802_p589_rotate_hflip.npy,4352,1920,4480,2048
7_24_data,162802.JPG,590,brightness_contrast,7_24_data\patch\162802_p590_brightness_contrast.npy,4480,1920,4608,2048
7_24_data,162802.JPG,590,rotate_brightness_contrast,7_24_data\patch\162802_p590_rotate_brightness_contrast.npy,4480,1920,4608,2048
7_24_data,162802.JPG,591,rotate_contrast_hflip,7_24_data\patch\162802_p591_rotate_contrast_hflip.npy,4608,1920,4736,2048
7_24_data,162802.JPG,591,contrast,7_24_data\patch\162802_p591_contrast.npy,4608,1920,4736,2048
7_24_data,162802.JPG,592,rotate_brightness_contrast,7_24_data\patch\162802_p592_rotate_brightness_contrast.npy,0,2048,128,2176
7_24_data,162802.JPG,592,brightness,7_24_data\patch\162802_p592_brightness.npy,0,2048,128,2176
7_24_data,162802.JPG,593,rotate_brightness_hflip,7_24_data\patch\162802_p593_rotate_brightness_hflip.npy,128,2048,256,2176
7_24_data,162802.JPG,593,contrast_hflip,7_24_data\patch\162802_p593_contrast_hflip.npy,128,2048,256,2176
7_24_data,162802.JPG,594,rotate_brightness,7_24_data\patch\162802_p594_rotate_brightness.npy,256,2048,384,2176
7_24_data,162802.JPG,594,contrast,7_24_data\patch\162802_p594_contrast.npy,256,2048,384,2176
7_24_data,162802.JPG,595,rotate_brightness,7_24_data\patch\162802_p595_rotate_brightness.npy,384,2048,512,2176
7_24_data,162802.JPG,595,contrast_hflip,7_24_data\patch\162802_p595_contrast_hflip.npy,384,2048,512,2176
7_24_data,162802.JPG,596,hflip,7_24_data\patch\162802_p596_hflip.npy,512,2048,640,2176
7_24_data,162802.JPG,596,rotate_brightness_contrast_hflip,7_24_data\patch\162802_p596_rotate_brightness_contrast_hflip.npy,512,2048,640,2176
7_24_data,162802.JPG,597,rotate_contrast,7_24_data\patch\162802_p597_rotate_contrast.npy,640,2048,768,2176
7_24_data,162802.JPG,597,brightness_hflip,7_24_data\patch\162802_p597_brightness_hflip.npy,640,2048,768,2176
7_24_data,162802.JPG,598,rotate_brightness_contrast_hflip,7_24_data\patch\162802_p598_rotate_brightness_contrast_hflip.npy,768,2048,896,2176
7_24_data,162802.JPG,598,hflip,7_24_data\patch\162802_p598_hflip.npy,768,2048,896,2176
7_24_data,162802.JPG,599,hflip,7_24_data\patch\162802_p599_hflip.npy,896,2048,1024,2176
7_24_data,162802.JPG,599,contrast,7_24_data\patch\162802_p599_contrast.npy,896,2048,1024,2176
7_24_data,162802.JPG,600,rotate_hflip,7_24_data\patch\162802_p600_rotate_hflip.npy,1024,2048,1152,2176
7_24_data,162802.JPG,600,rotate_contrast,7_24_data\patch\162802_p600_rotate_contrast.npy,1024,2048,1152,2176
7_24_data,162802.JPG,601,rotate_hflip,7_24_data\patch\162802_p601_rotate_hflip.npy,1152,2048,1280,2176
7_24_data,162802.JPG,601,contrast,7_24_data\patch\162802_p601_contrast.npy,1152,2048,1280,2176
7_24_data,162802.JPG,602,rotate_hflip,7_24_data\patch\162802_p602_rotate_hflip.npy,1280,2048,1408,2176
7_24_data,162802.JPG,602,hflip,7_24_data\patch\162802_p602_hflip.npy,1280,2048,1408,2176
7_24_data,162802.JPG,603,brightness_contrast,7_24_data\patch\162802_p603_brightness_contrast.npy,1408,2048,1536,2176
7_24_data,162802.JPG,603,rotate_hflip,7_24_data\patch\162802_p603_rotate_hflip.npy,1408,2048,1536,2176
7_24_data,162802.JPG,604,brightness_contrast,7_24_data\patch\162802_p604_brightness_contrast.npy,1536,2048,1664,2176
7_24_data,162802.JPG,604,brightness,7_24_data\patch\162802_p604_brightness.npy,1536,2048,1664,2176
7_24_data,162802.JPG,605,rotate_contrast_hflip,7_24_data\patch\162802_p605_rotate_contrast_hflip.npy,1664,2048,1792,2176
7_24_data,162802.JPG,605,brightness_hflip,7_24_data\patch\162802_p605_brightness_hflip.npy,1664,2048,1792,2176
7_24_data,162802.JPG,606,brightness_hflip,7_24_data\patch\162802_p606_brightness_hflip.npy,1792,2048,1920,2176
7_24_data,162802.JPG,606,rotate_contrast_hflip,7_24_data\patch\162802_p606_rotate_contrast_hflip.npy,1792,2048,1920,2176
7_24_data,162802.JPG,607,brightness_contrast_hflip,7_24_data\patch\162802_p607_brightness_contrast_hflip.npy,1920,2048,2048,2176
7_24_data,162802.JPG,607,rotate_brightness_contrast_hflip,7_24_data\patch\162802_p607_rotate_brightness_contrast_hflip.npy,1920,2048,2048,2176
7_24_data,162802.JPG,608,rotate_hflip,7_24_data\patch\162802_p608_rotate_hflip.npy,2048,2048,2176,2176
7_24_data,162802.JPG,608,rotate_contrast_hflip,7_24_data\patch\162802_p608_rotate_contrast_hflip.npy,2048,2048,2176,2176
7_24_data,162802.JPG,609,contrast_hflip,7_24_data\patch\162802_p609_contrast_hflip.npy,2176,2048,2304,2176
7_24_data,162802.JPG,609,rotate_hflip,7_24_data\patch\162802_p609_rotate_hflip.npy,2176,2048,2304,2176
7_24_data,162802.JPG,610,brightness_contrast,7_24_data\patch\162802_p610_brightness_contrast.npy,2304,2048,2432,2176
7_24_data,162802.JPG,610,contrast,7_24_data\patch\162802_p610_contrast.npy,2304,2048,2432,2176
7_24_data,162802.JPG,611,hflip,7_24_data\patch\162802_p611_hflip.npy,2432,2048,2560,2176
7_24_data,162802.JPG,611,rotate,7_24_data\patch\162802_p611_rotate.npy,2432,2048,2560,2176
7_24_data,162802.JPG,612,contrast_hflip,7_24_data\patch\162802_p612_contrast_hflip.npy,2560,2048,2688,2176
7_24_data,162802.JPG,612,rotate_brightness_contrast_hflip,7_24_data\patch\162802_p612_rotate_brightness_contrast_hflip.npy,2560,2048,2688,2176
7_24_data,162802.JPG,613,brightness,7_24_data\patch\162802_p613_brightness.npy,2688,2048,2816,2176
7_24_data,162802.JPG,613,hflip,7_24_data\patch\162802_p613_hflip.npy,2688,2048,2816,2176
7_24_data,162802.JPG,614,brightness_hflip,7_24_data\patch\162802_p614_brightness_hflip.npy,2816,2048,2944,2176
7_24_data,162802.JPG,614,brightness_contrast,7_24_data\patch\162802_p614_brightness_contrast.npy,2816,2048,2944,2176
7_24_data,162802.JPG,615,rotate_brightness_hflip,7_24_data\patch\162802_p615_rotate_brightness_hflip.npy,2944,2048,3072,2176
7_24_data,162802.JPG,615,rotate,7_24_data\patch\162802_p615_rotate.npy,2944,2048,3072,2176
7_24_data,162802.JPG,616,brightness_contrast,7_24_data\patch\162802_p616_brightness_contrast.npy,3072,2048,3200,2176
7_24_data,162802.JPG,616,rotate_hflip,7_24_data\patch\162802_p616_rotate_hflip.npy,3072,2048,3200,2176
7_24_data,162802.JPG,617,rotate_contrast,7_24_data\patch\162802_p617_rotate_contrast.npy,3200,2048,3328,2176
7_24_data,162802.JPG,617,rotate_hflip,7_24_data\patch\162802_p617_rotate_hflip.npy,3200,2048,3328,2176
7_24_data,162802.JPG,618,rotate_hflip,7_24_data\patch\162802_p618_rotate_hflip.npy,3328,2048,3456,2176
7_24_data,162802.JPG,618,rotate_brightness_hflip,7_24_data\patch\162802_p618_rotate_brightness_hflip.npy,3328,2048,3456,2176
7_24_data,162802.JPG,619,rotate,7_24_data\patch\162802_p619_rotate.npy,3456,2048,3584,2176
7_24_data,162802.JPG,619,rotate_contrast,7_24_data\patch\162802_p619_rotate_contrast.npy,3456,2048,3584,2176
7_24_data,162802.JPG,620,rotate_brightness,7_24_data\patch\162802_p620_rotate_brightness.npy,3584,2048,3712,2176
7_24_data,162802.JPG,620,brightness_contrast,7_24_data\patch\162802_p620_brightness_contrast.npy,3584,2048,3712,2176
7_24_data,162802.JPG,621,rotate_contrast,7_24_data\patch\162802_p621_rotate_contrast.npy,3712,2048,3840,2176
7_24_data,162802.JPG,621,rotate_brightness_contrast_hflip,7_24_data\patch\162802_p621_rotate_brightness_contrast_hflip.npy,3712,2048,3840,2176
7_24_data,162802.JPG,622,rotate_brightness_contrast_hflip,7_24_data\patch\162802_p622_rotate_brightness_contrast_hflip.npy,3840,2048,3968,2176
7_24_data,162802.JPG,622,rotate_brightness_hflip,7_24_data\patch\162802_p622_rotate_brightness_hflip.npy,3840,2048,3968,2176
7_24_data,162802.JPG,623,rotate_brightness,7_24_data\patch\162802_p623_rotate_brightness.npy,3968,2048,4096,2176
7_24_data,162802.JPG,623,contrast,7_24_data\patch\162802_p623_contrast.npy,3968,2048,4096,2176
7_24_data,162802.JPG,624,brightness_hflip,7_24_data\patch\162802_p624_brightness_hflip.npy,4096,2048,4224,2176
7_24_data,162802.JPG,624,brightness_contrast_hflip,7_24_data\patch\162802_p624_brightness_contrast_hflip.npy,4096,2048,4224,2176
7_24_data,162802.JPG,625,rotate,7_24_data\patch\162802_p625_rotate.npy,4224,2048,4352,2176
7_24_data,162802.JPG,625,brightness_contrast,7_24_data\patch\162802_p625_brightness_contrast.npy,4224,2048,4352,2176
7_24_data,162802.JPG,626,brightness_contrast_hflip,7_24_data\patch\162802_p626_brightness_contrast_hflip.npy,4352,2048,4480,2176
7_24_data,162802.JPG,626,rotate_hflip,7_24_data\patch\162802_p626_rotate_hflip.npy,4352,2048,4480,2176
7_24_data,162802.JPG,627,rotate_hflip,7_24_data\patch\162802_p627_rotate_hflip.npy,4480,2048,4608,2176
7_24_data,162802.JPG,627,rotate_brightness,7_24_data\patch\162802_p627_rotate_brightness.npy,4480,2048,4608,2176
7_24_data,162802.JPG,628,contrast,7_24_data\patch\162802_p628_contrast.npy,4608,2048,4736,2176
7_24_data,162802.JPG,628,rotate_contrast_hflip,7_24_data\patch\162802_p628_rotate_contrast_hflip.npy,4608,2048,4736,2176
7_24_data,162802.JPG,629,hflip,7_24_data\patch\162802_p629_hflip.npy,0,2176,128,2304
7_24_data,162802.JPG,629,rotate_brightness_hflip,7_24_data\patch\162802_p629_rotate_brightness_hflip.npy,0,2176,128,2304
7_24_data,162802.JPG,630,rotate_brightness_hflip,7_24_data\patch\162802_p630_rotate_brightness_hflip.npy,128,2176,256,2304
7_24_data,162802.JPG,630,brightness_contrast_hflip,7_24_data\patch\162802_p630_brightness_contrast_hflip.npy,128,2176,256,2304
7_24_data,162802.JPG,631,rotate,7_24_data\patch\162802_p631_rotate.npy,256,2176,384,2304
7_24_data,162802.JPG,631,rotate_hflip,7_24_data\patch\162802_p631_rotate_hflip.npy,256,2176,384,2304
7_24_data,162802.JPG,632,rotate_brightness_contrast_hflip,7_24_data\patch\162802_p632_rotate_brightness_contrast_hflip.npy,384,2176,512,2304
7_24_data,162802.JPG,632,rotate_contrast,7_24_data\patch\162802_p632_rotate_contrast.npy,384,2176,512,2304
7_24_data,162802.JPG,633,rotate_brightness_contrast,7_24_data\patch\162802_p633_rotate_brightness_contrast.npy,512,2176,640,2304
7_24_data,162802.JPG,633,brightness_hflip,7_24_data\patch\162802_p633_brightness_hflip.npy,512,2176,640,2304
7_24_data,162802.JPG,634,brightness_contrast_hflip,7_24_data\patch\162802_p634_brightness_contrast_hflip.npy,640,2176,768,2304
7_24_data,162802.JPG,634,rotate_brightness_hflip,7_24_data\patch\162802_p634_rotate_brightness_hflip.npy,640,2176,768,2304
7_24_data,162802.JPG,635,rotate_brightness_contrast,7_24_data\patch\162802_p635_rotate_brightness_contrast.npy,768,2176,896,2304
7_24_data,162802.JPG,635,rotate_brightness_hflip,7_24_data\patch\162802_p635_rotate_brightness_hflip.npy,768,2176,896,2304
7_24_data,162802.JPG,636,rotate_brightness,7_24_data\patch\162802_p636_rotate_brightness.npy,896,2176,1024,2304
7_24_data,162802.JPG,636,rotate_contrast_hflip,7_24_data\patch\162802_p636_rotate_contrast_hflip.npy,896,2176,1024,2304
7_24_data,162802.JPG,637,rotate_contrast_hflip,7_24_data\patch\162802_p637_rotate_contrast_hflip.npy,1024,2176,1152,2304
7_24_data,162802.JPG,637,rotate_hflip,7_24_data\patch\162802_p637_rotate_hflip.npy,1024,2176,1152,2304
7_24_data,162802.JPG,638,rotate_hflip,7_24_data\patch\162802_p638_rotate_hflip.npy,1152,2176,1280,2304
7_24_data,162802.JPG,638,brightness_contrast_hflip,7_24_data\patch\162802_p638_brightness_contrast_hflip.npy,1152,2176,1280,2304
7_24_data,162802.JPG,639,rotate_brightness,7_24_data\patch\162802_p639_rotate_brightness.npy,1280,2176,1408,2304
7_24_data,162802.JPG,639,brightness_contrast_hflip,7_24_data\patch\162802_p639_brightness_contrast_hflip.npy,1280,2176,1408,2304
7_24_data,162802.JPG,640,rotate_brightness_contrast_hflip,7_24_data\patch\162802_p640_rotate_brightness_contrast_hflip.npy,1408,2176,1536,2304
7_24_data,162802.JPG,640,brightness,7_24_data\patch\162802_p640_brightness.npy,1408,2176,1536,2304
7_24_data,162802.JPG,641,hflip,7_24_data\patch\162802_p641_hflip.npy,1536,2176,1664,2304
7_24_data,162802.JPG,641,rotate_hflip,7_24_data\patch\162802_p641_rotate_hflip.npy,1536,2176,1664,2304
7_24_data,162802.JPG,642,hflip,7_24_data\patch\162802_p642_hflip.npy,1664,2176,1792,2304
7_24_data,162802.JPG,642,rotate,7_24_data\patch\162802_p642_rotate.npy,1664,2176,1792,2304
7_24_data,162802.JPG,643,brightness_contrast,7_24_data\patch\162802_p643_brightness_contrast.npy,1792,2176,1920,2304
7_24_data,162802.JPG,643,contrast_hflip,7_24_data\patch\162802_p643_contrast_hflip.npy,1792,2176,1920,2304
7_24_data,162802.JPG,644,contrast_hflip,7_24_data\patch\162802_p644_contrast_hflip.npy,1920,2176,2048,2304
7_24_data,162802.JPG,644,rotate_contrast,7_24_data\patch\162802_p644_rotate_contrast.npy,1920,2176,2048,2304
7_24_data,162802.JPG,645,brightness,7_24_data\patch\162802_p645_brightness.npy,2048,2176,2176,2304
7_24_data,162802.JPG,645,rotate_contrast_hflip,7_24_data\patch\162802_p645_rotate_contrast_hflip.npy,2048,2176,2176,2304
7_24_data,162802.JPG,646,hflip,7_24_data\patch\162802_p646_hflip.npy,2176,2176,2304,2304
7_24_data,162802.JPG,646,rotate_brightness,7_24_data\patch\162802_p646_rotate_brightness.npy,2176,2176,2304,2304
7_24_data,162802.JPG,647,brightness_contrast_hflip,7_24_data\patch\162802_p647_brightness_contrast_hflip.npy,2304,2176,2432,2304
7_24_data,162802.JPG,647,rotate_contrast_hflip,7_24_data\patch\162802_p647_rotate_contrast_hflip.npy,2304,2176,2432,2304
7_24_data,162802.JPG,648,brightness,7_24_data\patch\162802_p648_brightness.npy,2432,2176,2560,2304
7_24_data,162802.JPG,648,contrast,7_24_data\patch\162802_p648_contrast.npy,2432,2176,2560,2304
7_24_data,162802.JPG,649,rotate_hflip,7_24_data\patch\162802_p649_rotate_hflip.npy,2560,2176,2688,2304
7_24_data,162802.JPG,649,contrast,7_24_data\patch\162802_p649_contrast.npy,2560,2176,2688,2304
7_24_data,162802.JPG,650,brightness_contrast_hflip,7_24_data\patch\162802_p650_brightness_contrast_hflip.npy,2688,2176,2816,2304
7_24_data,162802.JPG,650,rotate_contrast,7_24_data\patch\162802_p650_rotate_contrast.npy,2688,2176,2816,2304
7_24_data,162802.JPG,651,rotate_contrast,7_24_data\patch\162802_p651_rotate_contrast.npy,2816,2176,2944,2304
7_24_data,162802.JPG,651,rotate_brightness_contrast_hflip,7_24_data\patch\162802_p651_rotate_brightness_contrast_hflip.npy,2816,2176,2944,2304
7_24_data,162802.JPG,652,hflip,7_24_data\patch\162802_p652_hflip.npy,2944,2176,3072,2304
7_24_data,162802.JPG,652,rotate_brightness_contrast,7_24_data\patch\162802_p652_rotate_brightness_contrast.npy,2944,2176,3072,2304
7_24_data,162802.JPG,653,brightness_contrast,7_24_data\patch\162802_p653_brightness_contrast.npy,3072,2176,3200,2304
7_24_data,162802.JPG,653,brightness_hflip,7_24_data\patch\162802_p653_brightness_hflip.npy,3072,2176,3200,2304
7_24_data,162802.JPG,654,brightness_contrast,7_24_data\patch\162802_p654_brightness_contrast.npy,3200,2176,3328,2304
7_24_data,162802.JPG,654,rotate_contrast,7_24_data\patch\162802_p654_rotate_contrast.npy,3200,2176,3328,2304
7_24_data,162802.JPG,655,brightness_contrast_hflip,7_24_data\patch\162802_p655_brightness_contrast_hflip.npy,3328,2176,3456,2304
7_24_data,162802.JPG,655,brightness_hflip,7_24_data\patch\162802_p655_brightness_hflip.npy,3328,2176,3456,2304
7_24_data,162802.JPG,656,rotate_hflip,7_24_data\patch\162802_p656_rotate_hflip.npy,3456,2176,3584,2304
7_24_data,162802.JPG,656,hflip,7_24_data\patch\162802_p656_hflip.npy,3456,2176,3584,2304
7_24_data,162802.JPG,657,rotate_brightness_hflip,7_24_data\patch\162802_p657_rotate_brightness_hflip.npy,3584,2176,3712,2304
7_24_data,162802.JPG,657,rotate_brightness,7_24_data\patch\162802_p657_rotate_brightness.npy,3584,2176,3712,2304
7_24_data,162802.JPG,658,brightness_contrast,7_24_data\patch\162802_p658_brightness_contrast.npy,3712,2176,3840,2304
7_24_data,162802.JPG,658,rotate,7_24_data\patch\162802_p658_rotate.npy,3712,2176,3840,2304
7_24_data,162802.JPG,659,brightness_contrast,7_24_data\patch\162802_p659_brightness_contrast.npy,3840,2176,3968,2304
7_24_data,162802.JPG,659,hflip,7_24_data\patch\162802_p659_hflip.npy,3840,2176,3968,2304
7_24_data,162802.JPG,660,rotate_contrast_hflip,7_24_data\patch\162802_p660_rotate_contrast_hflip.npy,3968,2176,4096,2304
7_24_data,162802.JPG,660,brightness_contrast_hflip,7_24_data\patch\162802_p660_brightness_contrast_hflip.npy,3968,2176,4096,2304
7_24_data,162802.JPG,661,rotate,7_24_data\patch\162802_p661_rotate.npy,4096,2176,4224,2304
7_24_data,162802.JPG,661,rotate_contrast_hflip,7_24_data\patch\162802_p661_rotate_contrast_hflip.npy,4096,2176,4224,2304
7_24_data,162802.JPG,662,rotate_contrast,7_24_data\patch\162802_p662_rotate_contrast.npy,4224,2176,4352,2304
7_24_data,162802.JPG,662,brightness_contrast_hflip,7_24_data\patch\162802_p662_brightness_contrast_hflip.npy,4224,2176,4352,2304
7_24_data,162802.JPG,663,rotate_brightness_contrast_hflip,7_24_data\patch\162802_p663_rotate_brightness_contrast_hflip.npy,4352,2176,4480,2304
7_24_data,162802.JPG,663,rotate_brightness,7_24_data\patch\162802_p663_rotate_brightness.npy,4352,2176,4480,2304
7_24_data,162802.JPG,664,brightness,7_24_data\patch\162802_p664_brightness.npy,4480,2176,4608,2304
7_24_data,162802.JPG,664,contrast_hflip,7_24_data\patch\162802_p664_contrast_hflip.npy,4480,2176,4608,2304
7_24_data,162802.JPG,665,brightness,7_24_data\patch\162802_p665_brightness.npy,4608,2176,4736,2304
7_24_data,162802.JPG,665,rotate_brightness_contrast_hflip,7_24_data\patch\162802_p665_rotate_brightness_contrast_hflip.npy,4608,2176,4736,2304
7_24_data,162802.JPG,666,rotate_brightness,7_24_data\patch\162802_p666_rotate_brightness.npy,0,2304,128,2432
7_24_data,162802.JPG,666,rotate_hflip,7_24_data\patch\162802_p666_rotate_hflip.npy,0,2304,128,2432
7_24_data,162802.JPG,667,rotate_brightness_contrast,7_24_data\patch\162802_p667_rotate_brightness_contrast.npy,128,2304,256,2432
7_24_data,162802.JPG,667,brightness_contrast_hflip,7_24_data\patch\162802_p667_brightness_contrast_hflip.npy,128,2304,256,2432
7_24_data,162802.JPG,668,rotate_brightness,7_24_data\patch\162802_p668_rotate_brightness.npy,256,2304,384,2432
7_24_data,162802.JPG,668,rotate_brightness_contrast_hflip,7_24_data\patch\162802_p668_rotate_brightness_contrast_hflip.npy,256,2304,384,2432
7_24_data,162802.JPG,669,rotate_brightness_contrast,7_24_data\patch\162802_p669_rotate_brightness_contrast.npy,384,2304,512,2432
7_24_data,162802.JPG,669,brightness_contrast,7_24_data\patch\162802_p669_brightness_contrast.npy,384,2304,512,2432
7_24_data,162802.JPG,670,brightness_hflip,7_24_data\patch\162802_p670_brightness_hflip.npy,512,2304,640,2432
7_24_data,162802.JPG,670,rotate_brightness,7_24_data\patch\162802_p670_rotate_brightness.npy,512,2304,640,2432
7_24_data,162802.JPG,671,rotate_contrast_hflip,7_24_data\patch\162802_p671_rotate_contrast_hflip.npy,640,2304,768,2432
7_24_data,162802.JPG,671,brightness_contrast,7_24_data\patch\162802_p671_brightness_contrast.npy,640,2304,768,2432
7_24_data,162802.JPG,672,hflip,7_24_data\patch\162802_p672_hflip.npy,768,2304,896,2432
7_24_data,162802.JPG,672,rotate_brightness_contrast,7_24_data\patch\162802_p672_rotate_brightness_contrast.npy,768,2304,896,2432
7_24_data,162802.JPG,673,rotate_contrast_hflip,7_24_data\patch\162802_p673_rotate_contrast_hflip.npy,896,2304,1024,2432
7_24_data,162802.JPG,673,brightness_hflip,7_24_data\patch\162802_p673_brightness_hflip.npy,896,2304,1024,2432
7_24_data,162802.JPG,674,rotate_brightness_contrast_hflip,7_24_data\patch\162802_p674_rotate_brightness_contrast_hflip.npy,1024,2304,1152,2432
7_24_data,162802.JPG,674,rotate,7_24_data\patch\162802_p674_rotate.npy,1024,2304,1152,2432
7_24_data,162802.JPG,675,rotate_contrast_hflip,7_24_data\patch\162802_p675_rotate_contrast_hflip.npy,1152,2304,1280,2432
7_24_data,162802.JPG,675,rotate_contrast,7_24_data\patch\162802_p675_rotate_contrast.npy,1152,2304,1280,2432
7_24_data,162802.JPG,676,rotate_brightness_hflip,7_24_data\patch\162802_p676_rotate_brightness_hflip.npy,1280,2304,1408,2432
7_24_data,162802.JPG,676,rotate_brightness,7_24_data\patch\162802_p676_rotate_brightness.npy,1280,2304,1408,2432
7_24_data,162802.JPG,677,contrast,7_24_data\patch\162802_p677_contrast.npy,1408,2304,1536,2432
7_24_data,162802.JPG,677,rotate,7_24_data\patch\162802_p677_rotate.npy,1408,2304,1536,2432
7_24_data,162802.JPG,678,rotate_brightness_hflip,7_24_data\patch\162802_p678_rotate_brightness_hflip.npy,1536,2304,1664,2432
7_24_data,162802.JPG,678,brightness,7_24_data\patch\162802_p678_brightness.npy,1536,2304,1664,2432
7_24_data,162802.JPG,679,rotate_brightness_contrast_hflip,7_24_data\patch\162802_p679_rotate_brightness_contrast_hflip.npy,1664,2304,1792,2432
7_24_data,162802.JPG,679,rotate_contrast,7_24_data\patch\162802_p679_rotate_contrast.npy,1664,2304,1792,2432
7_24_data,162802.JPG,680,rotate,7_24_data\patch\162802_p680_rotate.npy,1792,2304,1920,2432
7_24_data,162802.JPG,680,brightness_hflip,7_24_data\patch\162802_p680_brightness_hflip.npy,1792,2304,1920,2432
7_24_data,162802.JPG,681,brightness,7_24_data\patch\162802_p681_brightness.npy,1920,2304,2048,2432
7_24_data,162802.JPG,681,rotate_contrast_hflip,7_24_data\patch\162802_p681_rotate_contrast_hflip.npy,1920,2304,2048,2432
7_24_data,162802.JPG,682,rotate_contrast_hflip,7_24_data\patch\162802_p682_rotate_contrast_hflip.npy,2048,2304,2176,2432
7_24_data,162802.JPG,682,contrast,7_24_data\patch\162802_p682_contrast.npy,2048,2304,2176,2432
7_24_data,162802.JPG,683,brightness,7_24_data\patch\162802_p683_brightness.npy,2176,2304,2304,2432
7_24_data,162802.JPG,683,rotate,7_24_data\patch\162802_p683_rotate.npy,2176,2304,2304,2432
7_24_data,162802.JPG,684,rotate_brightness,7_24_data\patch\162802_p684_rotate_brightness.npy,2304,2304,2432,2432
7_24_data,162802.JPG,684,brightness_contrast_hflip,7_24_data\patch\162802_p684_brightness_contrast_hflip.npy,2304,2304,2432,2432
7_24_data,162802.JPG,685,rotate_hflip,7_24_data\patch\162802_p685_rotate_hflip.npy,2432,2304,2560,2432
7_24_data,162802.JPG,685,rotate_contrast_hflip,7_24_data\patch\162802_p685_rotate_contrast_hflip.npy,2432,2304,2560,2432
7_24_data,162802.JPG,686,rotate_hflip,7_24_data\patch\162802_p686_rotate_hflip.npy,2560,2304,2688,2432
7_24_data,162802.JPG,686,brightness,7_24_data\patch\162802_p686_brightness.npy,2560,2304,2688,2432
7_24_data,162802.JPG,687,rotate_brightness,7_24_data\patch\162802_p687_rotate_brightness.npy,2688,2304,2816,2432
7_24_data,162802.JPG,687,contrast_hflip,7_24_data\patch\162802_p687_contrast_hflip.npy,2688,2304,2816,2432
7_24_data,162802.JPG,688,rotate_brightness,7_24_data\patch\162802_p688_rotate_brightness.npy,2816,2304,2944,2432
7_24_data,162802.JPG,688,hflip,7_24_data\patch\162802_p688_hflip.npy,2816,2304,2944,2432
7_24_data,162802.JPG,689,rotate_brightness,7_24_data\patch\162802_p689_rotate_brightness.npy,2944,2304,3072,2432
7_24_data,162802.JPG,689,rotate_contrast,7_24_data\patch\162802_p689_rotate_contrast.npy,2944,2304,3072,2432
7_24_data,162802.JPG,690,brightness,7_24_data\patch\162802_p690_brightness.npy,3072,2304,3200,2432
7_24_data,162802.JPG,690,rotate_contrast_hflip,7_24_data\patch\162802_p690_rotate_contrast_hflip.npy,3072,2304,3200,2432
7_24_data,162802.JPG,691,brightness,7_24_data\patch\162802_p691_brightness.npy,3200,2304,3328,2432
7_24_data,162802.JPG,691,rotate_brightness_contrast,7_24_data\patch\162802_p691_rotate_brightness_contrast.npy,3200,2304,3328,2432
7_24_data,162802.JPG,692,brightness_hflip,7_24_data\patch\162802_p692_brightness_hflip.npy,3328,2304,3456,2432
7_24_data,162802.JPG,692,rotate,7_24_data\patch\162802_p692_rotate.npy,3328,2304,3456,2432
7_24_data,162802.JPG,693,brightness_hflip,7_24_data\patch\162802_p693_brightness_hflip.npy,3456,2304,3584,2432
7_24_data,162802.JPG,693,rotate_contrast_hflip,7_24_data\patch\162802_p693_rotate_contrast_hflip.npy,3456,2304,3584,2432
7_24_data,162802.JPG,694,brightness,7_24_data\patch\162802_p694_brightness.npy,3584,2304,3712,2432
